date,symbol,transition,prior_regime,new_regime,detector,event,fwd_5,fwd_10,fwd_20
2025-04-03,GENK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11473684210526314,-0.10526315789473684,-0.027368421052631597
2025-03-03,GENT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0009748488984209214,-0.0007798791187365595,0.0021446675765257606
2024-11-05,GEO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.6556510244547256,0.8770654329147387,0.9299405155320555
2025-04-03,GERN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11564625850340127,-0.1360544217687074,-0.061224489795918435
2024-12-17,GETY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.12840466926070027,-0.17898832684824906,0.07003891050583655
2024-08-12,GEVO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.1572058823529412,0.2851470588235294,0.021764705882352908
2024-10-17,GEVO,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.07358490566037745,-0.12075471698113205,-0.4377358490566038
2024-12-27,GEVO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.29047619047619033,-0.004761904761904856,-0.1523809523809524
2024-08-07,GFAI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03921568627450989,-0.045751633986928164,-0.28104575163398693
2025-03-31,GFGF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.08071162273529986,-0.01857544639937203,-0.022172803976715283
2025-06-11,GFR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.024896265560165887,-0.051867219917012486,-0.09128630705394203
2024-08-01,GFS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07703518634186968,-0.054132833645638145,-0.04184884447220483
2025-04-07,GFS,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.04501707544240907,-0.015523129462899687,0.0838248990996584
2025-08-01,GFS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.11727720065609626,-0.09595407326407868,-0.0872061235647894
2024-05-21,GGAL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.05555555555555547,-0.08098396904367056,-0.08789386401326704
2024-04-17,GGB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.17016317016317017,-0.18181818181818188,-0.10023310023310028
2024-09-24,GGB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.03857566765578624,0.026706231454005858,-0.06231454005934722
2024-04-24,GGLS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03912466843501328,-0.07029177718832891,-0.10477453580901852
2025-09-11,GGM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.006424991102147337,-0.0028361905326848014,0.006677096927274917
2025-09-02,GGME,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.021152554058388784,0.030185559639381854,0.02700804831221637
2025-03-13,GGR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.05409622886866061,-0.16462938881664502,-0.45357607282184653
2024-09-27,GGRW,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.010478553704360127,0.02906770648706125,0.026962070187876552
2024-04-16,GHG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.01802975251936645,0.09686707342153977,0.10029478302598194
2024-05-16,GIC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.021196283391405446,0.004936120789779341,-0.06707317073170715
2025-06-20,GIFT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02684563758389258,-0.15436241610738255,-0.2785234899328859
2025-03-18,GIGB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.00021901007446345488,0.0008760402978538195,-0.016044678055190498
2024-03-13,GIII,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0718760303330036,-0.05044510385756673,-0.07978898780085719
2025-04-04,GIII,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.03632812499999993,-0.0390625,-0.005859375000000111
2025-04-30,GIL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.013443191673894184,0.06439722463139641,0.044232437120555135
2025-10-31,GIL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04975124378109452,0.005832904443300757,-0.011837364899639713
2024-11-07,GILD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.059141981613891836,-0.08314606741573038,-0.058937691521961266
2024-11-18,GILT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.005376344086021501,0.09139784946236551,0.07168458781362008
2025-09-26,GINX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.011065713312904402,-0.01532175689479054,0.0074906367041198685
2024-11-12,GIPR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.08947368421052626,-0.015789473684210464,-0.02631578947368407
2025-07-10,GIPR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.03311258278145701,-0.06622516556291391,-0.40549668874172184
2025-04-07,GJUL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.03769140164899887,0.025379858657243792,0.059985276796231
2024-07-16,GKOS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0032619937942557353,-0.06205744291510862,-0.034290715251810044
2024-08-01,GLBS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.10115606936416188,-0.08670520231213863,-0.11849710982658967
2025-10-24,GLCR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.046509814985299824,-0.06830398241914881,-0.08346449677783385
2024-11-05,GLDD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.07924203273040487,0.06029285099052539,0.09474590869939714
2024-11-29,GLE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.273463687150838,-0.3128491620111732,-0.517486033519553
2024-12-16,GLNG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.019910986179432988,-0.008667135160459027,-0.03420004684937927
2024-12-17,GLPI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.019595835884874457,-0.02490304143702793,-0.01918758930393971
2024-05-06,GLRE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.03338632750397452,0.049284578696343395,0.03338632750397452
2024-10-07,GLTO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.1671588895451861,-0.16952155936207913,-0.20496160661547547
2025-09-15,GLUE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.057720057720057616,0.0548340548340549,0.5007215007215009
2024-05-31,GM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0162258279617693,0.03956434763280736,0.03756390308957536
2025-02-14,GMAB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.05633802816901401,0.07793427230046945,-0.023474178403755874
2024-05-09,GME,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.5363686840644086,0.01721265963353691,0.5669072737368126
2024-06-03,GME,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11321428571428582,-0.09928571428571431,-0.14357142857142857
2024-08-05,GMF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.04597919032192643,0.0776353775900731,0.053439245710776184
2024-09-30,GMF,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.05937296946068882,0.008122969460688578,-0.008690708252111823
2024-11-08,GMF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04156861127155709,-0.03728690486013697,0.01675055697664818
2024-04-09,GMGI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.03146853146853168,0.37412587412587417,0.653846153846154
2025-07-15,GNE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03765690376569053,-0.0622966062296606,-0.25615992561599266
2025-02-20,GNK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.023793337865397834,-0.030591434398368533,-0.048946295037389564
2024-08-01,GNL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.046674445740956916,-0.04900816802800467,-0.001166861143523934
2024-10-02,GNLN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.02511415525114158,-0.013698630136986245,-0.30593607305936066
2025-02-28,GNOV,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.01359388275276141,-0.026202209005947386,-0.030603228547153916
2024-09-12,GNPX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.09302325581395343,-0.18720930232558142,-0.20976744186046514
2024-07-17,GNR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.035185507751262834,-0.011670440689775186,-0.049642919352029136
2024-11-13,GNS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0010537407797681642,-0.18756585879873544,-0.25711275026343516
2025-09-17,GNSS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.02788844621513964,-0.06772908366533859,-0.11553784860557759
2025-01-06,GNTX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03035714285714286,0.0003571428571429447,-0.09642857142857142
2024-07-22,GO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.024557956777996104,-0.10216110019646363,-0.07858546168958735
2025-10-17,GOAU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.06819866567828015,-0.08870768470471946,-0.04620706696318255
2025-10-17,GOEX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.08230283044792519,-0.08711184391316296,-0.05427315196482552
2025-02-19,GOLD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.01757188498402562,-0.017039403620873306,0.032481363152289555
2025-08-13,GOOG,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.013988080579224738,0.025513470915628167,0.18593311333300488
2025-08-13,GOOGL,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.013071895424836666,0.027332144979203665,0.19018617548029315
2024-07-15,GOOP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.01827365410916315,-0.0846108417257242,-0.11956981225910723
2024-05-16,GOOS,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.06141015921152393,0.09628506444275975,-0.007581501137225111
2025-02-24,GOOS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.163511187607573,-0.19879518072289148,-0.2581755593803787
2024-12-04,GOVI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.010630758327427214,-0.0308291991495393,-0.04323175053153783
2024-12-31,GOVT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.02632724107919937,-0.022845953002611052,-0.017406440382941812
2024-06-12,GOVX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.27410004044762015,1.3931508696238368,0.8740730753673991
2024-06-20,GP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03738317757009346,0.04672897196261694,0.04626168224299043
2024-05-23,GPC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.010367318915207813,-0.0031582560933746118,-0.02471678681771361
2024-10-22,GPC,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.0368667668641145,0.030854919989390828,0.07205375298382122
2025-07-22,GPC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0011251969094592251,-0.005550971419998607,0.040807141249718626
2025-08-13,GPCR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.031054279749478053,-0.008350730688935326,0.08977035490605423
2024-05-10,GPMT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.06318681318681318,-0.1565934065934067,-0.12912087912087922
2025-04-03,GPN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.10475371047537119,-0.2529576252957626,-0.15196816519681666
2025-02-18,GPRF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0033464566929133355,-0.00025984251968502736,-0.005511811023621971
2025-04-03,GPRK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.17934782608695654,-0.10326086956521752,-0.09375
2024-12-04,GRC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.009667531242631422,-0.07828342372082042,-0.11766092902617298
2024-08-06,GREE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07317073170731703,-0.04878048780487798,-0.17126829268292676
2025-06-18,GREEL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04415164123901982,0.029819694868238766,-0.07304669440591771
2024-08-05,GREK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.04304635761589415,0.0769230769230771,0.0717014773306166
2025-10-27,GRMN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.16259645215177787,-0.19366001113674325,-0.23474663908996896
2024-06-25,GRND,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.15902439024390258,0.17170731707317066,0.10536585365853668
2024-07-22,GROV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.06000000000000005,-0.09999999999999998,-0.12
2025-06-27,GROW,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03937007874015752,-0.051181102362204633,-0.03149606299212604
2025-04-28,GRPN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.07292817679558017,0.4386740331491712,0.5701657458563536
2025-09-17,GRRR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0433482810164425,-0.07573492775286494,-0.13403089187842554
2024-09-19,GRVY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.004831722759080392,-0.010329890036654521,0.12179273575474836
2025-03-03,GSEU,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.012483582754574174,0.03222572514357802,-0.0022278234424016885
2025-07-01,GSEW,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.005708039834831258,-0.00425066796210849,0.009958707796939414
2025-10-15,GSIT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,1.4274952919020718,1.184557438794727,0.5743879472693032
2024-11-01,GSIW,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11184550242693381,-0.30806568212330887,-0.3638335226685945
2024-06-07,GSM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07253886010362698,-0.10189982728842828,-0.012089810017271163
2025-04-28,GSST,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0031689443454150368,-0.0029708853238265,-0.0009902951079422406
2025-04-09,GSY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.00019960079840308786,-0.00159680638722548,0.0005988023952097077
2024-08-02,GT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.16756756756756752,-0.0745945945945945,-0.046486486486486456
2024-04-26,GTBP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.013452914798206428,-0.005979073243647215,0.1001494768310911
2024-09-09,GTE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.01904761904761909,-0.023809523809523725,0.058730158730158744
2025-05-13,GTIM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.12637362637362637,-0.12637362637362637,-0.0494505494505495
2025-07-11,GTLB,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.07946704734713284,0.13942422079467054,-0.03830597192481555
2025-10-16,GTLB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.003107520198881386,-0.01636627304744165,-0.08908224570126377
2025-02-27,GTLS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.2090534979423868,-0.21695473251028807,-0.15703703703703709
2024-06-11,GTN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11213235294117652,-0.09375000000000011,-0.06066176470588236
2024-11-08,GTN,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.09579439252336441,0.02102803738317749,-0.03971962616822433
2024-11-19,GTR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.016051364365970988,0.026011235955056167,-0.03949438202247191
2025-05-02,GTX,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.06629834254143652,0.1049723756906078,-0.06169429097605894
2025-05-20,GTX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0873949579831933,-0.14873949579831924,-0.14369747899159668
2025-07-08,GTY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.01351845085860437,-0.003288271830471312,0.039824625502374866
2025-03-19,GUMI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.00037859163910258786,-0.0011019009285458958,-0.0028095484796556436
2024-10-11,GURE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.16863334048487444,-0.30272473718086246,-0.27676464278051915
2024-08-05,GURU,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.038716845878136175,0.08477180406212659,0.07077180406212658
2024-07-31,GUSH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.1879741500421468,-0.1275639224501265,-0.127282944647373
2024-08-01,GUTS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.33333333333333326,-0.13919413919413914,0.31135531135531136
2024-05-29,GV,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.019323671497584516,-0.23913043478260865,-0.43236714975845403
2024-06-26,GV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.05149603093832689,0.058416446163240376,-0.07592102584978633
2024-10-30,GVH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.1772633409412021,-0.19166394957069888,-0.2499728290403217
2024-03-15,GWAV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.597029702970297,-0.5148514851485149,-0.6115511551155115
2025-04-23,GWH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.04186046511627928,-0.04651162790697683,-0.1441860465116278
2025-01-07,GWRS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.022687609075043635,0.02530541012216392,-0.010471204188481797
